month_reported,state,pcode1,municipality,pcode2,parrish,pcode3,location,latitude,longitude,disaggregation,beneficiaries
2020-03-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,uen lilia ferrer de marquina ner 047,7.2996,-61.5368,m_19_and_older,180
2020-06-30T00:00:00Z,bolivar,VE07,sifontes,VE0709,sifontes,VE070901,uen lilia ferrer de marquina ner 047,7.2996,-61.5028,m_7_12,168
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,uen lino maradey donato,7.454283,-63.316769,f_12_17,168
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,uen lino maradey donato,7.454283,-63.316769,f_19_and_older,15
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,uen lino maradey donato,7.454283,-63.316769,m_12_17,180
2020-03-31T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,angostura,VE070701,uen lino maradey donato,7.4537,-63.3114,m_19_and_older,30
2020-09-30T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,uen livia  gouverneur,10.4843463,-66.566038699999993,m_19_and_older,1
2020-09-30T00:00:00Z,miranda,VE15,baruta,VE1503,baruta,VE150301,uen lomas bajas,10.37,-66.88,f_19_and_older,1
2020-03-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen los caribes,8.0424,-63.5639,f_19_and_older,100
2020-06-30T00:00:00Z,bolivar,VE07,heres,VE0705,jose antonio paez,VE070503,uen los caribes,8.0424,-63.5639,f_7_12,47
2020-03-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen los caribes,8.0424,-63.5639,m_19_and_older,77
2020-06-30T00:00:00Z,bolivar,VE07,heres,VE0705,jose antonio paez,VE070503,uen los caribes,8.0424,-63.5639,m_7_12,56
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,leoncio martinez,VE151905,uen luis beltran prieto figueroa,10.493,-66.826,f_19_and_older,5
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,f_0_3,12
2020-03-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.6074,-66.1834,f_19_and_older,217
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,f_3_6,32
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,f_7_12,163
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,m_0_3,20
2020-03-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.6074,-66.1834,m_19_and_older,240
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,m_3_6,34
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen luisa caceres de arismendi,7.624508,-66.166561,m_7_12,172
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen madre maria de san jose,6.43075,-61.38239,f_19_and_older,7
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen madre maria de san jose,6.43075,-61.38239,f_7_12,141
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen madre maria de san jose,6.43075,-61.38239,m_12_17,140
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen manuel landaeta rosales,NA,NA,f_7_12,400
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen manuel landaeta rosales,NA,NA,m_12_17,462
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen manuel landaeta rosales,NA,NA,m_7_12,44
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.642018,-66.173771,f_12_17,248
2020-03-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.6417,-66.1759,f_19_and_older,400
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.642018,-66.173771,f_7_12,284
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.642018,-66.173771,m_12_17,202
2020-03-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.6417,-66.1759,m_19_and_older,154
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel manrique,7.642018,-66.173771,m_7_12,282
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel salvador gomez,7.636355,-66.167991,f_19_and_older,16
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel salvador gomez,7.636355,-66.167991,f_7_12,341
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel salvador gomez,7.636355,-66.167991,m_19_and_older,1
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen manuel salvador gomez,7.636355,-66.167991,m_7_12,331
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,f_0_3,16
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,f_12_17,8
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,f_19_and_older,5
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,f_3_6,25
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,f_7_12,49
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,m_0_3,17
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,m_12_17,12
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,m_19_and_older,2
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,m_3_6,20
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen mapauri,5.009297,-61.145847,m_7_12,59
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen maria luisa estrada montufar,NA,NA,f_12_17,287
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen maria luisa estrada montufar,NA,NA,f_7_12,276
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,f_19_and_older,17
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,f_3_6,69
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,f_7_12,304
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,m_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,m_3_6,76
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen maripa,7.415278,-64.188056,m_7_12,314
2020-11-30T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,uen mery sanchez de ugas,10.6821,71.6817,f_3_6,30
2020-11-30T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,uen mery sanchez de ugas,10.6821,71.6817,f_7_12,150
2020-11-30T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,uen mery sanchez de ugas,10.6821,71.6817,m_3_6,30
2020-11-30T00:00:00Z,zulia,VE23,maracaibo,VE2313,antonio borjas romero,VE231301,uen mery sanchez de ugas,10.6821,71.6817,m_7_12,140
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel angel lopez cardenas,NA,NA,f_12_17,97
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel angel lopez cardenas,NA,NA,f_7_12,94
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel angel lopez cardenas,NA,NA,m_12_17,172
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel angel lopez cardenas,NA,NA,m_7_12,166
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel antonio caro (liceo),NA,NA,m_12_17,493
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen miguel antonio caro (liceo),NA,NA,m_7_12,474
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,f_0_3,16
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,f_19_and_older,9
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,f_3_6,33
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,f_7_12,107
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,m_0_3,29
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,m_19_and_older,1
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,m_3_6,32
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen morichalito,7.636372,-66.170342,m_7_12,134
2020-01-31T00:00:00Z,miranda,VE15,paez,VE1514,rio chico,VE151401,uen n 37 santa barbara,NA,NA,f_3_6,96
2020-01-31T00:00:00Z,miranda,VE15,paez,VE1514,rio chico,VE151401,uen n 37 santa barbara,NA,NA,f_7_12,54
2020-01-31T00:00:00Z,miranda,VE15,paez,VE1514,rio chico,VE151401,uen n 37 santa barbara,NA,NA,m_3_6,96
2020-01-31T00:00:00Z,miranda,VE15,paez,VE1514,rio chico,VE151401,uen n 37 santa barbara,NA,NA,m_7_12,52
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,caucaguita,VE151902,uen negro primero,10.48,-66.73,f_19_and_older,1
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen nicanor bolet peraza,NA,NA,m_12_17,468
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen nicanor bolet peraza,NA,NA,m_7_12,450
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen nuestra america,NA,NA,f_12_17,206
2020-01-31T00:00:00Z,distrito capital,VE01,libertador,VE0101,sucre,VE010121,uen nuestra america,NA,NA,f_7_12,197
2020-09-30T00:00:00Z,miranda,VE15,acevedo,VE1501,caucagua,VE150101,uen pedro jose rodriguez,10.24,-66.17,f_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,f_12_17,11
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,f_19_and_older,5
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,f_3_6,17
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,f_7_12,36
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,m_12_17,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,m_3_6,14
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,sucre,VE071001,uen pilar evangelina contreras fuentes,7.345833,-65.179722,m_7_12,34
2020-09-30T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen populo mijares,10.39,-66.15,f_19_and_older,1
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,filas de mariches,VE151903,uen prof belen san juan,10.25,-66.45,f_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,f_19_and_older,7
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,f_3_6,8
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,f_7_12,134
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,m_19_and_older,2
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,m_3_6,12
2020-11-30T00:00:00Z,bolivar,VE07,bolivariano angostura,VE0707,santa barbara,VE070704,uen pueblo guri,7.778953,-63.039469,m_7_12,155
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,petare,VE151901,uen rafael napoleon baute,10.482,-66.797,f_19_and_older,1
2020-09-30T00:00:00Z,miranda,VE15,sucre,VE1519,leoncio martinez,VE151905,uen ricardo zuloaga,10.499,-66.832,f_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio aro,7.4147379,-64.834208,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio aro,7.4147379,-64.834208,f_3_6,14
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio aro,7.4147379,-64.834208,f_7_12,40
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio aro,7.4147379,-64.834208,m_3_6,14
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio aro,7.4147379,-64.834208,m_7_12,31
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,f_0_3,8
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,f_3_6,15
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,f_7_12,32
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,m_0_3,8
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,m_3_6,15
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rio orinoco,7.5136621,-64.6337418,m_7_12,33
2020-09-30T00:00:00Z,miranda,VE15,lander,VE1512,ocumare del tuy,VE151201,uen rosa pena,10.11,-66.77,f_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,f_0_3,13
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,f_12_17,24
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,f_19_and_older,4
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,f_3_6,6
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,f_7_12,28
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,m_0_3,17
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,m_12_17,24
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,m_19_and_older,1
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,m_3_6,13
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,motiaco,VE071005,uen rosita femayor,7.492222,-64.511667,m_7_12,33
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen san antonio de morichal,4.51935,-61.119293,f_19_and_older,2
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen san antonio de morichal,4.51935,-61.119293,f_7_12,44
2020-10-31T00:00:00Z,bolivar,VE07,gran sabana,VE0704,seccion capital gran sabana,VE070401,uen san antonio de morichal,4.51935,-61.119293,m_7_12,35
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,f_12_17,55
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,f_19_and_older,14
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,f_3_6,29
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,f_7_12,106
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,m_12_17,48
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,m_19_and_older,4
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,m_3_6,31
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen san antonio de rocio,6.27848,-61.33771,m_7_12,87
2020-03-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen san jonote,8.1145,-63.6023,f_19_and_older,100
2020-06-30T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen san jonote,8.1145,-63.6023,f_7_12,52
2020-03-31T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen san jonote,8.1145,-63.6023,m_19_and_older,84
2020-06-30T00:00:00Z,bolivar,VE07,heres,VE0705,agua salada,VE070501,uen san jonote,8.1145,-63.6023,m_7_12,58
2020-10-31T00:00:00Z,zulia,VE23,cabimas,VE2303,romulo betancourt,VE230306,uen san jose,10.406,-71.422,f_3_6,73
2020-10-31T00:00:00Z,zulia,VE23,cabimas,VE2303,romulo betancourt,VE230306,uen san jose,10.406,-71.422,f_7_12,166
2020-10-31T00:00:00Z,zulia,VE23,cabimas,VE2303,romulo betancourt,VE230306,uen san jose,10.406,-71.422,m_3_6,77
2020-10-31T00:00:00Z,zulia,VE23,cabimas,VE2303,romulo betancourt,VE230306,uen san jose,10.406,-71.422,m_7_12,172
2020-01-31T00:00:00Z,miranda,VE15,independencia,VE1511,santa teresa del tuy,VE151101,uen san jose de rio chico,NA,NA,f_12_17,161.21
2020-01-31T00:00:00Z,miranda,VE15,independencia,VE1511,santa teresa del tuy,VE151101,uen san jose de rio chico,NA,NA,f_3_6,73.95
2020-01-31T00:00:00Z,miranda,VE15,independencia,VE1511,santa teresa del tuy,VE151101,uen san jose de rio chico,NA,NA,f_7_12,161.21
2020-01-31T00:00:00Z,miranda,VE15,independencia,VE1511,santa teresa del tuy,VE151101,uen san jose de rio chico,NA,NA,m_3_6,71.05
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,f_12_17,52
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,f_3_6,19
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,f_7_12,78
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,m_12_17,167
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,m_3_6,19
2020-10-31T00:00:00Z,miranda,VE15,buroz,VE1505,mamporal,VE150501,uen san juan centro,NA,NA,m_7_12,87
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,f_12_17,147
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,f_19_and_older,18
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,f_3_6,41
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,f_7_12,89
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,m_12_17,131
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,m_19_and_older,3
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,m_3_6,26
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,san isidro,VE070903,uen santa lucia de inaway,6.010375,-61.25126,m_7_12,103
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,f_12_17,20
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,f_19_and_older,7
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,f_3_6,20
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,f_7_12,93
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,m_12_17,13
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,m_19_and_older,2
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,m_3_6,21
2020-10-31T00:00:00Z,bolivar,VE07,sifontes,VE0709,dalla costa,VE070902,uen santa teresita de guayana,6.302,-61.33132,m_7_12,91
2020-01-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,uen simon bolivar,NA,NA,f_12_17,71
2020-01-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,uen simon bolivar,NA,NA,f_3_6,27
2020-01-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,uen simon bolivar,NA,NA,f_7_12,71
2020-01-31T00:00:00Z,miranda,VE15,zamora,VE1521,guatire,VE152101,uen simon bolivar,NA,NA,m_3_6,25
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen simon diaz,7.1125,-66.247222,f_19_and_older,4
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen simon diaz,7.1125,-66.247222,f_3_6,12
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen simon diaz,7.1125,-66.247222,f_7_12,32
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen simon diaz,7.1125,-66.247222,m_3_6,10
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,capital cedeno,VE070201,uen simon diaz,7.1125,-66.247222,m_7_12,41
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,uen simon rodriguez,6.582046,-66.838584,f_19_and_older,4
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,uen simon rodriguez,6.582046,-66.838584,f_7_12,83
2020-10-31T00:00:00Z,bolivar,VE07,cedeno,VE0702,pijiguaos,VE070206,uen simon rodriguez,6.582046,-66.838584,m_7_12,79
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,f_19_and_older,8
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,f_3_6,36
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,f_7_12,155
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,m_19_and_older,2
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,m_3_6,29
2020-11-30T00:00:00Z,bolivar,VE07,sucre,VE0710,guarataro,VE071003,uen simon rodriguez ner 242,7.440833,-64.793056000000007,m_7_12,149
2020-09-30T00:00:00Z,miranda,VE15,baruta,VE1503,baruta,VE150301,uen sorocaima,10.437,-66.87,f_19_and_older,1
